90 000 DH,Année-Modèle:2012,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Tanger,Numéro vérifié 
113 000 DH,Année-Modèle:2018,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Sandero,Puissance fiscale:6 CV,Secteur:massira_1,"Type:Voitures, Offre", Marrakech
66 000 DH,Année-Modèle:2013,Kilométrage:100 000 - 109 999,Type de carburant:Essence,Marque:Renault,Modèle:Symbol,Puissance fiscale:7 CV,Secteur:massira_1,"Type:Voitures, Offre", Marrakech
96 000 DH,Année-Modèle:2012,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Audi,Modèle:A4,Puissance fiscale:-,-,"Type:Voitures, Offre", Nador
106 000 DH,Année-Modèle:2014,Kilométrage:75 000 - 79 999,Type de carburant:Diesel,Marque:Renault,Modèle:Clio,Puissance fiscale:6 CV,Secteur:massira_1,"Type:Voitures, Offre", Marrakech
26 000 DH,Année-Modèle:1988,Kilométrage:15 000 - 19 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:240,Puissance fiscale:-,-,"Type:Voitures, Offre", Tétouan,Numéro vérifié 
75 000 DH,Année-Modèle:2012,Kilométrage:70 000 - 74 999,Type de carburant:Essence,Marque:Ford,Modèle:Fiesta,Puissance fiscale:6 CV,Secteur:massira_1,"Type:Voitures, Offre", Marrakech
37 000 DH,Année-Modèle:1994,Kilométrage:10 000 - 14 999,Type de carburant:Essence,Marque:Suzuki,Modèle:Carry,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Khénifra
590 000 DH,Année-Modèle:2017,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:Classe C,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Benslimane,Numéro vérifié 
125 000 DH,Année-Modèle:2018,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Dokker,Puissance fiscale:6 CV,Secteur:massira_1,"Type:Voitures, Offre", Marrakech
550 000 DH,Année-Modèle:2009,Kilométrage:150 000 - 159 999,Type de carburant:Essence,Marque:Hyundai,Modèle:i 10,Puissance fiscale:-,-,"Type:Voitures, Offre", Kénitra
58 000 DH,Année-Modèle:2013,Kilométrage:120 000 - 129 999,Type de carburant:Essence,Marque:Dacia,Modèle:Logan,Puissance fiscale:8 CV,Secteur:massira_1,"Type:Voitures, Offre", Marrakech
38 000 DH,Année-Modèle:2010,Kilométrage:120 000 - 129 999,Type de carburant:Essence,Marque:Suzuki,Modèle:Alto,Puissance fiscale:5 CV,Secteur:massira_1,"Type:Voitures, Offre", Marrakech
47 000 DH,Année-Modèle:2013,Kilométrage:120 000 - 129 999,Type de carburant:Essence,Marque:Fiat,Modèle:Punto,Puissance fiscale:7 CV,Secteur:narjis,"Type:Voitures, Offre", Fès
72 000 DH,Année-Modèle:2015,Kilométrage:75 000 - 79 999,Type de carburant:Essence,Marque:Suzuki,Modèle:Celerio,Puissance fiscale:6 CV,Secteur:massira_1,"Type:Voitures, Offre", Marrakech
39 000 DH,Année-Modèle:1999,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:206,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Sidi Slimane
45 000 DH,Année-Modèle:2011,Kilométrage:450 000 - 499 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
85 000 DH,Année-Modèle:2016,Kilométrage:110 000 - 119 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Sandero,Puissance fiscale:6 CV,Secteur:massira_1,"Type:Voitures, Offre", Marrakech
140 000 DH,Année-Modèle:2012,Kilométrage:45 000 - 49 999,Type de carburant:Diesel,Marque:Alfa Romeo,Modèle:Giulietta,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
85 000 DH,Année-Modèle:2016,Kilométrage:90 000 - 94 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:6 CV,Secteur:massira_1,"Type:Voitures, Offre", Marrakech
83 000 DH,Année-Modèle:2000,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:220,Puissance fiscale:9 CV,Secteur:centre,"Type:Voitures, Offre", El Jadida,Numéro vérifié 
30 000 DH,Année-Modèle:1997,Kilométrage:0 - 4 999,Type de carburant:Essence,Marque:Mitsubishi,Modèle:lancer,Puissance fiscale:-,Secteur:sidi_maarouf,"Type:Voitures, Offre", Casablanca
3 300 DH,Année-Modèle:1982,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:240,Puissance fiscale:10 CV,-,"Type:Voitures, Offre", Tifelt,Numéro vérifié 
90 000 DH,Année-Modèle:1999,Kilométrage:25 000 - 29 999,Type de carburant:Diesel,Marque:Mitsubishi,Modèle:pick up,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Ait Ourir,Numéro vérifié 
80 000 DH,Année-Modèle:2005,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Citroen,Modèle:C4,Puissance fiscale:-,Secteur:seyad,"Type:Voitures, Offre", Kénitra
45 000 DH,Année-Modèle:2010,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Citroen,Modèle:Berlingo,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Settat,Numéro vérifié 
33 000 DH,Année-Modèle:1995,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:405,Puissance fiscale:-,Secteur:bouargane,"Type:Voitures, Offre", Agadir
60 500 DH,Année-Modèle:2009,Kilométrage:100 000 - 109 999,Type de carburant:Essence,Marque:Hyundai,Modèle:i 10,Puissance fiscale:5 CV,-,"Type:Voitures, Offre", Tanger,Numéro vérifié 
53 000 DH,Année-Modèle:2004,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Polo,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Rabat,Numéro vérifié 
70 000 DH,Année-Modèle:2010,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:206+,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
57 500 DH,Année-Modèle:2004,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:206,Puissance fiscale:-,-,"Type:Voitures, Offre", Fès
45 000 DH,Année-Modèle:2003,Kilométrage:200 000 - 249 999,Type de carburant:Essence,Marque:Peugeot,Modèle:206,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Temara,Numéro vérifié 
270 000 DH,Année-Modèle:2013,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 7,Puissance fiscale:8 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Tanger
210 000 DH,Année-Modèle:2010,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:220,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Agadir,Numéro vérifié 
84 000 DH,Année-Modèle:2011,Kilométrage:100 000 - 109 999,Type de carburant:Essence,Marque:Ford,Modèle:Fiesta,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Tanger
26 000 DH,Année-Modèle:1999,Kilométrage:450 000 - 499 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:405,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Fès
30 000 DH,Année-Modèle:1994,Kilométrage:20 000 - 24 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:306,Puissance fiscale:-,Secteur:sidi_moumen,"Type:Voitures, Offre", Casablanca
113 000 DH,Année-Modèle:2016,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Ford,Modèle:Fiesta,Puissance fiscale:-,-,"Type:Voitures, Offre", Rabat
87 000 DH,Année-Modèle:2009,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:207,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca
45 000 DH,Année-Modèle:2005,Kilométrage:120 000 - 129 999,Type de carburant:Essence,Marque:Nissan,Modèle:Micra,Puissance fiscale:-,-,"Type:Voitures, Offre", Tanger
65 000 DH,Année-Modèle:2007,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Citroen,Modèle:C5,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Casablanca
115 000 DH,Année-Modèle:2008,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Touran,Puissance fiscale:-,Secteur:marjane,"Type:Voitures, Offre", Tanger
40 000 DH,Année-Modèle:2001,Kilométrage:300 000 - 349 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Palio,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", El Jadida,Numéro vérifié 
77 000 DH,Année-Modèle:2012,Kilométrage:85 000 - 89 999,Type de carburant:Essence,Marque:Renault,Modèle:Clio,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Rabat
32 000 DH,Année-Modèle:1994,Kilométrage:45 000 - 49 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:309,Puissance fiscale:-,-,"Type:Voitures, Offre", Tiznit
159 000 DH,Année-Modèle:2015,Kilométrage:75 000 - 79 999,Type de carburant:Diesel,Marque:Ford,Modèle:Focus,Puissance fiscale:6 CV,Secteur:route_dimmouzere,"Type:Voitures, Offre", Fès,Numéro vérifié 
75 000 DH,Année-Modèle:1999,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 4,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Tanger
154 000 DH,Année-Modèle:2017,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Ford,Modèle:Focus,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", El Jadida
67 000 DH,Année-Modèle:2002,Kilométrage:90 000 - 94 999,Type de carburant:Diesel,Marque:Renault,Modèle:Megane,Puissance fiscale:7 CV,Secteur:ouled_tayeb,"Type:Voitures, Offre", Fès
61 000 DH,Année-Modèle:2005,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:206,Puissance fiscale:-,Secteur:autre_secteur,"Type:Voitures, Offre", Agadir
110 000 DH,Année-Modèle:2016,Kilométrage:65 000 - 69 999,Type de carburant:Essence,Marque:Volkswagen,Modèle:Polo,Puissance fiscale:-,Secteur:annakhil,"Type:Voitures, Offre", Marrakech
68 000 DH,Année-Modèle:2010,Kilométrage:90 000 - 94 999,Type de carburant:Essence,Marque:Citroen,Modèle:C3,Puissance fiscale:6 CV,Secteur:ville_nouvelle,"Type:Voitures, Offre", Meknès
36 000 DH,Année-Modèle:1997,Kilométrage:350 000 - 399 999,Type de carburant:Diesel,Marque:Ford,Modèle:Mondeo,Puissance fiscale:-,Secteur:el_alia,"Type:Voitures, Offre", Mohammedia
62 000 DH,Année-Modèle:2007,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:Partner,Puissance fiscale:6 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Tanger
27 000 DH,Année-Modèle:1991,Kilométrage:160 000 - 169 999,Type de carburant:Essence,Marque:Peugeot,Modèle:205,Puissance fiscale:6 CV,Secteur:hay_zaytoun,"Type:Voitures, Offre", Agadir
84 000 DH,Année-Modèle:2007,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:Tucson,Puissance fiscale:-,-,"Type:Voitures, Offre", Agadir
11 300 DH,Année-Modèle:2013,Kilométrage:10 000 - 14 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:i 30,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca
65 000 DH,Année-Modèle:2003,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Seat,Modèle:Toledo,Puissance fiscale:8 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Tanger
49 000 DH,Année-Modèle:2001,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Renault,Modèle:Clio,Puissance fiscale:6 CV,Secteur:hay_zaytoun,"Type:Voitures, Offre", Agadir
39 000 DH,Année-Modèle:1995,Kilométrage:10 000 - 14 999,Type de carburant:Essence,Marque:Renault,Modèle:19,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Zaïo
53 000 DH,Année-Modèle:2009,Kilométrage:150 000 - 159 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:6 CV,Secteur:hay_zaytoun,"Type:Voitures, Offre", Agadir
185 000 DH,Année-Modèle:2013,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Touran,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Errachidia
45 000 DH,Année-Modèle:2000,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Palio,Puissance fiscale:7 CV,Secteur:hay_zaytoun,"Type:Voitures, Offre", Agadir
26 000 DH,Année-Modèle:1996,Kilométrage:55 000 - 59 999,Type de carburant:Diesel,Marque:Nissan,Modèle:ALMERA,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Tanger
35 000 DH,Année-Modèle:2000,Kilométrage:150 000 - 159 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Palio,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
33 000 DH,Année-Modèle:1998,Kilométrage:130 000 - 139 999,Type de carburant:Essence,Marque:Suzuki,Modèle:Carry,Puissance fiscale:5 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
210 000 DH,Année-Modèle:2010,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:220,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Tiznit
55 000 DH,Année-Modèle:1993,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Land Rover,Modèle:Freelander,Puissance fiscale:-,-,"Type:Voitures, Offre", Tanger
100 000 DH,Année-Modèle:2013,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Renault,Modèle:Megane,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca
66 000 DH,Année-Modèle:2008,Kilométrage:25 000 - 29 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
69 000 DH,Année-Modèle:2007,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Toyota,Modèle:Corolla,Puissance fiscale:8 CV,Secteur:anfa,"Type:Voitures, Offre", Casablanca
59 000 DH,Année-Modèle:2006,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:-,-,"Type:Voitures, Offre", Rabat
270 000 DH,Année-Modèle:2013,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 7,Puissance fiscale:8 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Tanger
125 000 DH,Année-Modèle:2010,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Jeep,Modèle:other,Puissance fiscale:11 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Tanger
62 000 DH,Année-Modèle:2012,Kilométrage:100 000 - 109 999,Type de carburant:Essence,Marque:Fiat,Modèle:Punto,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Salé,Numéro vérifié 
235 000 DH,Année-Modèle:2013,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Tiguan,Puissance fiscale:8 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Tanger
156 000 DH,Année-Modèle:2015,Kilométrage:35 000 - 39 999,Type de carburant:Electrique,Marque:Toyota,Modèle:Prius,Puissance fiscale:9 CV,Secteur:2_mars,"Type:Voitures, Offre", Casablanca
65 000 DH,Année-Modèle:1998,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Passat,Puissance fiscale:8 CV,Secteur:najd,"Type:Voitures, Offre", El Jadida
95 800 DH,Année-Modèle:2016,Kilométrage:50 000 - 54 999,Type de carburant:Essence,Marque:Fiat,Modèle:500,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
35 000 DH,Année-Modèle:1998,Kilométrage:190 000 - 199 999,Type de carburant:Essence,Marque:Suzuki,Modèle:WAGON R,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Nador,Numéro vérifié 
8 000 DH,Année-Modèle:1996,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Mazda,Modèle:626,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Mohammedia,Numéro vérifié 
95 000 DH,Année-Modèle:2013,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Renault,Modèle:Clio,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
32 000 DH,Année-Modèle:1985,Kilométrage:60 000 - 64 999,Type de carburant:Essence,Marque:Renault,Modèle:R4,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca
163 000 DH,Année-Modèle:2008,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:Classe C,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
81 000 DH,Année-Modèle:2003,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 4,Puissance fiscale:8 CV,Secteur:ain_chock,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
78 000 DH,Année-Modèle:2006,Kilométrage:150 000 - 159 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:407,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Kénitra,Numéro vérifié 
24 000 DH,Année-Modèle:1989,Kilométrage:110 000 - 119 999,Type de carburant:Essence,Marque:Renault,Modèle:R5,Puissance fiscale:-,Secteur:hay_lazaret,"Type:Voitures, Offre", Oujda
95 000 DH,Année-Modèle:2011,Kilométrage:5 000 - 9 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Duster,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Tanger
47 000 DH,Année-Modèle:1999,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Khénifra
57 000 DH,Année-Modèle:2007,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Citroen,Modèle:Berlingo,Puissance fiscale:7 CV,Secteur:ain_sebaa,"Type:Voitures, Offre", Casablanca
56 000 DH,Année-Modèle:2002,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Ford,Modèle:Focus,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Souk El Arbaa,Numéro vérifié 
55 000 DH,Année-Modèle:2007,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:Partner,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Salé,Numéro vérifié 
63 000 DH,Année-Modèle:2007,Kilométrage:160 000 - 169 999,Type de carburant:Essence,Marque:Honda,Modèle:Civic,Puissance fiscale:-,Secteur:yacoub_el_mansour,"Type:Voitures, Offre", Rabat
32 000 DH,Année-Modèle:1989,Kilométrage:35 000 - 39 999,Type de carburant:Essence,Marque:Renault,Modèle:19,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Ben Guerir,Numéro vérifié 
53 000 DH,Année-Modèle:2006,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Renault,Modèle:Laguna,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Casablanca
58 000 DH,Année-Modèle:2004,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:206,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
72 000 DH,Année-Modèle:2012,Kilométrage:150 000 - 159 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Sandero,Puissance fiscale:6 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Tétouan
115 000 DH,Année-Modèle:2010,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Passat,Puissance fiscale:-,Secteur:ain_sebaa,"Type:Voitures, Offre", Casablanca
80 000 DH,Année-Modèle:2009,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Renault,Modèle:Megane,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Mohammedia
90 000 DH,Année-Modèle:2012,Kilométrage:5 000 - 9 999,Type de carburant:Essence,Marque:Ford,Modèle:Fiesta,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", El Jadida
45 000 DH,Année-Modèle:1998,Kilométrage:120 000 - 129 999,Type de carburant:Essence,Marque:Fiat,Modèle:Punto,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Rabat
92 000 DH,Année-Modèle:2011,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Midelt
128 000 DH,Année-Modèle:2014,Kilométrage:95 000 - 99 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:508,Puissance fiscale:6 CV,Secteur:ain_sebaa,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
130 000 DH,Année-Modèle:2017,Kilométrage:50 000 - 54 999,Type de carburant:Diesel,Marque:Renault,Modèle:Clio,Puissance fiscale:-,-,"Type:Voitures, Offre", Marrakech
120 000 DH,Année-Modèle:2007,Kilométrage:45 000 - 49 999,Type de carburant:Diesel,Marque:Honda,Modèle:CR-V,Puissance fiscale:-,Secteur:californie,"Type:Voitures, Offre", Casablanca
120 000 DH,Année-Modèle:2015,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Renault,Modèle:Clio,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
285 000 DH,Année-Modèle:2016,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Jeep,Modèle:Grand Cherokee,Puissance fiscale:12 CV,-,"Type:Voitures, Offre", Casablanca
113 000 DH,Année-Modèle:2013,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Duster,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Salé,Numéro vérifié 
32 000 DH,Année-Modèle:1990,Kilométrage:50 000 - 54 999,Type de carburant:Diesel,Marque:BMW,Modèle:Serie 5,Puissance fiscale:-,Secteur:belvedere,"Type:Voitures, Offre", Casablanca
57 000 DH,Année-Modèle:2007,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Rabat,Numéro vérifié 
62 000 DH,Année-Modèle:2009,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Kénitra,Numéro vérifié 
23 000 DH,Année-Modèle:2006,Kilométrage:10 000 - 14 999,Type de carburant:Essence,Marque:Suzuki,Modèle:Maruti,Puissance fiscale:-,-,"Type:Voitures, Offre", Marrakech
100 000 DH,Année-Modèle:2014,Kilométrage:80 000 - 84 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Duster,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
52 000 DH,Année-Modèle:2004,Kilométrage:150 000 - 159 999,Type de carburant:Essence,Marque:Honda,Modèle:Jazz,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Berkane
70 000 DH,Année-Modèle:1999,Kilométrage:60 000 - 64 999,Type de carburant:Diesel,Marque:Mitsubishi,Modèle:L200,Puissance fiscale:10 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
65 000 DH,Année-Modèle:2000,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 4,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Al Hoceima,Numéro vérifié 
113 000 DH,Année-Modèle:2013,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Duster,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Salé,Numéro vérifié 
35 000 DH,Année-Modèle:1998,Kilométrage:190 000 - 199 999,Type de carburant:Essence,Marque:Suzuki,Modèle:WAGON R,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Nador
105 000 DH,Année-Modèle:2015,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 5,Puissance fiscale:-,-,"Type:Voitures, Offre", Meknès
54 000 DH,Année-Modèle:2009,Kilométrage:180 000 - 189 999,Type de carburant:Essence,Marque:Hyundai,Modèle:i 10,Puissance fiscale:5 CV,-,"Type:Voitures, Offre", Ouarzazate,Numéro vérifié 
66 000 DH,Année-Modèle:2014,Kilométrage:100 000 - 109 999,Type de carburant:Essence,Marque:Dacia,Modèle:Logan,Puissance fiscale:-,-,"Type:Voitures, Offre", Marrakech
70 000 DH,Année-Modèle:1999,Kilométrage:60 000 - 64 999,Type de carburant:Diesel,Marque:Mitsubishi,Modèle:L200,Puissance fiscale:10 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
33 000 DH,Année-Modèle:2008,Kilométrage:85 000 - 89 999,Type de carburant:Essence,Marque:Chery,Modèle:QQ,Puissance fiscale:5 CV,-,"Type:Voitures, Offre", Rabat
93 000 DH,Année-Modèle:2010,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:308,Puissance fiscale:6 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Rabat
38 000 DH,Année-Modèle:2006,Kilométrage:130 000 - 139 999,Type de carburant:Essence,Marque:Hyundai,Modèle:Accent,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca
87 000 DH,Année-Modèle:2015,Kilométrage:85 000 - 89 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:-,Secteur:route_de_sefrou,"Type:Voitures, Offre", Fès
92 000 DH,Année-Modèle:2013,Kilométrage:95 000 - 99 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Dokker,Puissance fiscale:6 CV,Secteur:route_de_sefrou,"Type:Voitures, Offre", Fès
58 000 DH,Année-Modèle:2011,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Kénitra,Numéro vérifié 
85 000 DH,Année-Modèle:2012,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Sandero,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Rabat
78 000 DH,Année-Modèle:2013,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Duster,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
49 000 DH,Année-Modèle:2012,Kilométrage:15 000 - 19 999,Type de carburant:Essence,Marque:Suzuki,Modèle:Celerio,Puissance fiscale:-,Secteur:sidi_youssef_ben_ali,"Type:Voitures, Offre", Marrakech
